鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
北屯區,租賃房屋,臺中市北屯區河北路二段１１１號６樓之７,0.0,,,,1130815,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850606,129.7,3,2,2,有,有,有,15000,116,,0.0,0,續租案件；,RPSOMLSLQHJGFBB78CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,車位,臺中市北屯區河北路二段１１１號等公共設施車位B２-２８,0.0,,,,1130815,土地0建物0車位1,,,其他,,,,48.15,0,0,0,無,無,無,2950,,升降機械,0.0,2950,建物謄本無載明車位權利範圍，建物標的清冊填寫全部共有面積，車位標的清冊租賃面積無法拆算未填續租案件；,RPTOMLSLQHJGFBB88CC,,,1130815~1140814,,,
北屯區,租賃房屋,臺中市北屯區興安路一段３１０巷２３號８樓之３,0.0,,,,1130820,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841204,115.03999999999999,3,2,2,有,無,有,15000,130,,0.0,0,社會住宅包租代管案件租金市價打9折。續租案件；,RPUOMLSLQHJGFBB98CC,整棟(戶)出租,無,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,社會住宅代管
北區,租賃房屋,臺中市北區進化路３３０號７樓之４,0.0,,,,1130820,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811228,109.88,2,1,1,有,有,有,20000,182,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPOPMLSLQHJGFBB48CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區向心路１０９號１４樓之１０,0.0,,,,1130813,土地0建物1車位0,十四層,23,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861216,47.42,1,0,1,有,有,有,8500,179,,0.0,0,,RPPNMLSLQHJGFCB48CC,獨立套房,有,1130913~1150912,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
南屯區,租賃房屋,臺中市南屯區向心路１０９號２０樓之１０,0.0,,,,1130813,土地0建物1車位0,二十層,23,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861216,47.019999999999996,1,0,1,有,有,有,13000,276,,0.0,0,,RPRNMLSLQHJGFCB68CC,獨立套房,有,1130910~1150909,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
西屯區,租賃房屋,臺中市西屯區國祥街２４號５樓之１,0.0,,,,1130816,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850615,142.05,3,2,2,有,有,有,20000,141,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPSNMLSLQHJGFCB78CC,整棟(戶)出租,有,1130920~1140919,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區向心路１０９號５樓之２７,0.0,,,,1130813,土地0建物1車位0,五層,23,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861216,45.8,1,0,1,有,有,有,11000,240,,0.0,0,,RPTNMLSLQHJGFCB88CC,獨立套房,有,1130901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
南屯區,租賃房屋,臺中市南屯區保安十街１５０號六樓之１２,0.0,,,,1130820,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),寄宿舍,鋼筋混凝土造,1110728,33.45,1,0,1,有,無,有,11000,329,,0.0,0,,RPWNMLSLQHJGFCB56CC,獨立套房,有,1130820~1140319,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
西屯區,租賃房屋,臺中市西屯區西安街２７７巷２５弄２號８樓之１２,0.0,,,,1130816,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880529,29.0,1,0,1,有,有,有,7000,241,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPPOMLSLQHJGFCB58CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅代管
南屯區,租賃房屋,臺中市南屯區向心路１０９號１３樓之７,0.0,,,,1130819,土地0建物1車位0,十三層,23,辦公商業大樓,辦公室,鋼筋混凝土造,0861216,47.230000000000004,1,0,1,有,有,有,13000,275,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPQOMLSLQHJGFCB68CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西屯區,租賃房屋+車位,臺中市西屯區安和路１８９巷１１號７樓,11.84,住,,,1130811,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800803,135.98,3,2,3,有,無,無,25000,184,坡道平面,0.0,0,多人共同承租2；,RPUOMLSLQHJGFCB09CC,整棟(戶)出租,無,1130905~1150904,有,冷氣、洗衣機、冰箱,一般包租
南屯區,租賃房屋,臺中市南屯區向心路１０９號２０樓之１７,3.57,住,,,1130815,土地1建物1車位0,二十層,23,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861216,46.39,1,0,1,有,有,無,13000,280,,0.0,0,,RPVOMLSLQHJGFCB56CC,獨立套房,有,1130817~1140816,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般包租
西屯區,租賃房屋,臺中市西屯區工業區一路５８巷１１弄６號三樓之１,5.33,住,,,1130814,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800911,30.909999999999997,1,0,1,有,有,有,7000,226,,0.0,0,,RPWOMLSLQHJGFCB66CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
西屯區,租賃房屋+車位,臺中市西屯區上石路１８１巷２５號十四樓之２,12.27,商,,,1130814,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961012,128.81,2,2,1,有,有,有,24727,192,坡道平面,26.5,0,,RPXOMLSLQHJGFCB76CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
西屯區,租賃房屋,臺中市西屯區崇義街６之１２之１號５樓之３,0.0,,,,1130820,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080226,23.200000000000003,1,0,1,有,無,有,8100,349,,0.0,0,社會住宅包租代管案件租金市價打9折。續租案件；,RPOPMLSLQHJGFCB58CC,獨立套房,無,1130905~1140904,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
西屯區,租賃房屋,臺中市西屯區慶和街４７號２樓２０６房,0.0,,,,1130811,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0681124,16.0,14,2,15,有,無,有,13500,844,,0.0,0,租金總額含水費；網路費；,RPPPMLSLQHJGFCB68CC,分租套房,無,1130811~1140810,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
西屯區,租賃房屋+車位,臺中市西屯區國安一路１２７號２３樓之３,0.0,,,,1130820,土地0建物1車位1,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,84.67,2,1,1,有,有,有,16700,212,坡道平面,13.89,1700,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPRPMLSLQHJGFCB88CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大甲區,租賃房屋+車位,臺中市大甲區甲后路五段３６１號２樓,0.0,,,,1130820,土地0建物1車位1,二層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100705,133.41,2,1,1,有,有,有,15000,112,坡道平面,41.91,0,社會住宅包租代管案件租金市價打9折。車位無償使用。續租案件；,RPPNMLSLQHJGFEB68CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,社會住宅代管
大雅區,租賃房屋+車位,臺中市大雅區中清北街７０號７樓之９,0.0,,,,1130820,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1111117,108.82,2,1,1,有,有,有,15000,138,坡道機械,19.37,0,社會住宅包租代管案件租金市價打9折。車位無償使用。,RPVNMLSLQHJGFHB96CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,社會住宅代管
大里區,租賃房屋+車位,臺中市大里區達明路８６號十四樓,8.13,商,,,1130812,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1000413,107.72,2,2,1,有,有,有,19000,176,坡道平面,20.76,0,,RPRNMLSLQHJGFIB66CC,整棟(戶)出租,有,1130815~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
龍井區,租賃房屋,臺中市龍井區台灣大道五段３巷６２弄１１８號４樓之１,0.0,,,,1130816,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820425,24.32,1,0,1,有,有,有,5000,206,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPPNMLSLQHJGFKB66CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅代管
龍井區,租賃房屋,臺中市龍井區龍山街１１８號７樓,0.0,,,,1130814,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0840310,107.25,3,2,2,有,有,有,10000,93,,0.0,0,,RPQNMLSLQHJGFKB76CC,整棟(戶)出租,有,1130901~1160831,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
龍井區,租賃房屋,臺中市龍井區新興路４５巷７號２樓之１６,0.0,,,,1130816,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770910,17.06,1,0,1,有,無,有,4000,234,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPSNMLSLQHJGFKB96CC,獨立套房,無,1130816~1140815,無,冷氣、熱水器、電視機、冰箱,社會住宅代管
龍井區,租賃房屋,臺中市龍井區台灣大道五段３巷６２弄１１０號５樓之１,0.0,,,,1130820,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820425,29.509999999999998,1,0,1,有,無,有,5000,169,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPTNMLSLQHJGFKB07CC,獨立套房,無,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區敦富路２０９號六樓之７,0.0,,,,1130815,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110112,105.22,2,2,1,有,有,有,22000,246,坡道平面,23.97,2000,,RPPNMLTLQHJGFBB48CC,整棟(戶)出租,有,1130816~1140812,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區北屯路２８６號四樓之９,0.0,,,,1130820,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850524,36.65,1,0,1,有,有,有,8000,218,,0.0,0,管理費1000元由出租人負擔，租金已扣除,RPUNMLTLQHJGFBB98CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅代管
北屯區,租賃房屋,臺中市北屯區東光路７４０巷１９號,0.0,,,,1130816,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0700714,92.32,3,2,2,有,無,無,20000,217,,0.0,0,,RPWNMLTLQHJGFBB56CC,整棟(戶)出租,無,1130925~1140924,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段２８８號十九樓之１１,0.0,,,,1130815,土地0建物1車位0,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,77.05000000000001,1,0,1,有,有,有,18000,234,,0.0,0,未租賃車位，建物登記含有車位面積；,RPOOMLTLQHJGFBB48CC,獨立套房,有,1130816~1150524,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北區,租賃房屋,臺中市北區中清路一段８２６巷１６號三樓,0.0,,,,1130813,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700814,95.62,3,2,2,有,無,無,16500,173,,0.0,0,,RPPOMLTLQHJGFBB58CC,整棟(戶)出租,無,1130910~1160909,無,熱水器,社會住宅包租轉租
北屯區,租賃房屋,臺中市北屯區東山路一段２２０之１３號１２樓,0.0,,,,1130815,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810519,131.68,2,1,2,有,有,有,19500,148,,0.0,0,續租案件；,RPQOMLTLQHJGFBB68CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區梅亭街５６４之１號,0.0,,,,1130820,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710210,71.54,3,1,1,有,有,有,14000,196,,0.0,0,續租案件；,RPWOMLTLQHJGFBB66CC,整棟(戶)出租,無,1130825~1140824,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北區,租賃房屋,臺中市北區健行路４４３號６樓之３２,0.0,,,,1130819,土地0建物1車位0,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,33.34,1,0,1,有,有,有,9000,270,,0.0,0,續租案件；,RPPPMLTLQHJGFBB68CC,獨立套房,有,1130831~1140830,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區后庄一街７５號９樓之１,0.0,,,,1130820,土地0建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870825,154.32,3,1,2,有,有,有,16000,107,坡道平面,13.99,1000,續租案件；,RPRPMLTLQHJGFBB88CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段２８８號１８樓之２０,0.0,,,,1130817,土地0建物1車位0,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,113.44,2,1,2,有,有,有,22000,194,,0.0,0,,RPSPMLTLQHJGFBB98CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區瀋陽路一段８４-３號２樓２０２室,0.0,,,,1130815,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0780712,27.0,10,0,9,有,無,有,6500,241,,0.0,0,多人共同承租2；,RPUPMLTLQHJGFBB56CC,分租套房,無,1130815~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
北區,租賃房屋,臺中市北區青島一街４之３號,0.0,,,,1130820,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750814,89.72,3,2,2,有,無,有,15000,167,,0.0,0,續租案件；,RPRQMLTLQHJGFBB98CC,整棟(戶)出租,無,1130910~1140909,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段２８８號１５樓之１１,0.0,,,,1130817,土地0建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,63.43000000000001,0,0,0,無,有,有,18000,284,,0.0,0,,RPVQMLTLQHJGFBB76CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區長安路二段１６１號六樓之２,0.0,,,,1130813,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810214,104.97999999999999,3,1,2,有,有,有,18500,176,,0.0,0,,RPRNMLTLQHJGFCB78CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區大進街５３６之２０號３樓,0.0,,,,1130820,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830616,143.2,4,2,2,有,有,無,18000,126,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPSNMLTLQHJGFCB88CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區工業區十六路３之３３號,0.0,,,,1130817,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),店舖,鋼筋混凝土造,1090430,26.45,34,0,34,有,有,有,11950,452,,0.0,0,,RPUNMLTLQHJGFCB09CC,分租套房,有,1130822~1140821,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
南屯區,租賃房屋,臺中市南屯區大光街１１９號五樓之６,0.0,,,,1130814,土地0建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830825,121.11,3,1,2,有,有,有,20000,165,,0.0,0,,RPWNMLTLQHJGFCB66CC,整棟(戶)出租,有,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區保安六街１４３號九樓之１７,0.0,,,,1130813,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830523,100.3,3,2,2,有,有,有,16000,160,,0.0,0,,RPXNMLTLQHJGFCB76CC,整棟(戶)出租,有,1130927~1160926,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
西屯區,租賃房屋,臺中市西屯區福聯街４５號四樓之３４,0.0,,,,1130820,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,28.270000000000003,1,0,1,有,有,有,7500,265,,0.0,0,續租案件；,RPROMLTLQHJGFCB88CC,獨立套房,有,1130921~1140920,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區西安街１３０巷１０號一樓之１４,0.0,,,,1130817,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830328,25.839999999999996,1,0,1,有,有,有,5500,213,,0.0,0,,RPVOMLTLQHJGFCB66CC,獨立套房,有,1130910~1140909,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區西安街１８巷１９之４號,0.0,,,,1130813,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691018,57.67,2,2,1,有,無,有,15000,260,,0.0,0,社會住宅水電瓦斯由承租人負擔,RPWOMLTLQHJGFCB76CC,整棟(戶)出租,無,1130813~1140812,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區國安一路３１之６號６樓之１,0.0,,,,1130816,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960108,110.03,2,1,1,有,有,有,13000,118,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPOPMLTLQHJGFCB68CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大雅區,租賃房屋+車位,臺中市大雅區中清北街７０號７樓之８,0.0,,,,1130819,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1111117,117.93,2,1,1,有,有,有,17500,177,坡道平面,35.97,3000,續租案件；,RPPNMLTLQHJGFHB09CC,整棟(戶)出租,有,1130821~1140820,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大雅區,租賃房屋,臺中市大雅區中清路三段９９７巷１２號九樓,0.0,,,,1130820,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830812,110.50999999999999,3,2,2,有,有,無,20000,181,,0.0,0,,RPRNMLTLQHJGFHB66CC,整棟(戶)出租,有,1130831~1140830,有,冷氣、熱水器,社會住宅代管
潭子區,租賃房屋,臺中市潭子區大豐路二段１１３巷２７號,0.0,,,,1130820,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0671215,107.34,7,2,3,有,無,有,17000,158,,0.0,0,,RPSNMLTLQHJGFHB76CC,整棟(戶)出租,無,1130831~1140830,無,冷氣、熱水器、電視機,社會住宅代管
大里區,租賃房屋,臺中市大里區吉善二街３３號,0.0,,,,1130820,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700924,91.43,2,2,2,有,無,有,25000,273,,0.0,0,,RPQNMLTLQHJGFIB66CC,整棟(戶)出租,無,1130820~1140819,無,冷氣、熱水器、電視機、冰箱,社會住宅代管
大里區,租賃房屋,臺中市大里區仁城路３１巷１弄４６號,0.0,,,,1130811,土地0建物1車位0,見其他登記事項,1,其他,住家用,加強磚造,0651020,52.81,2,1,1,有,無,有,8000,151,,0.0,0,續租案件；,RPSNMLTLQHJGFIB86CC,整棟(戶)出租,無,1130825~1140824,無,冷氣、熱水器、洗衣機、電視機,社會住宅代管
大里區,租賃房屋,臺中市大里區大智路５６５巷２之２號,0.0,,,,1130812,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0810823,108.36999999999999,3,1,1,有,有,無,16300,150,,0.0,0,續租案件；,RPUNMLTLQHJGFIB07CC,整棟(戶)出租,有,1130828~1140827,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
太平區,租賃房屋,臺中市太平區中山路四段２４２巷２弄５號,0.0,,,,1130813,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0700122,76.41,4,3,1,有,無,有,15000,196,,0.0,0,多人共同承租2；,RPPNMLTLQHJGFJB66CC,整棟(戶)出租,無,1130816~1140815,無,冷氣、熱水器,社會住宅代管
太平區,租賃房屋,臺中市太平區德利路８０巷１９號,0.0,,,,1130813,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0691008,96.8,3,1,2,有,無,有,10000,103,,0.0,0,續租案件；,RPQNMLTLQHJGFJB76CC,整棟(戶)出租,無,1130813~1140812,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北區,租賃房屋,臺中市北區梅川西路３段９９-１號５樓５０５室,0.0,,,,1130817,土地0建物0車位0,全,5,透天厝,住宅、梯間、停車空間,鋼筋混凝土造,1020516,11.37,18,0,18,有,無,有,6600,580,,0.0,0,租金總額含管理費；網路費；,RPOOMLKMQHJGFBB67CC,分租套房,無,1130820~1140819,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
北區,租賃房屋,臺中市北區篤行路３４６巷１３號,0.0,,,,1130811,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790831,16.26,14,0,14,有,無,有,10500,646,,0.0,0,多人共同承租2；租金總額含水費；網路費；,RPROMLKMQHJGFBB97CC,分租套房,無,1130811~1140709,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
北區,租賃房屋,臺中市北區篤行路３４６巷１３號,0.0,,,,1130811,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790831,12.2,14,0,14,有,無,有,8000,656,,0.0,0,租金總額含水費；網路費；,RPSOMLKMQHJGFBB08CC,分租套房,無,1130817~1140909,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
北區,租賃房屋,臺中市北區篤行路３４６巷１３號,0.0,,,,1130814,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790831,12.2,14,0,14,有,無,有,8000,656,,0.0,0,租金總額含水費；網路費；,RPTOMLKMQHJGFBB18CC,分租套房,無,1130818~1140909,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
北區,租賃房屋,臺中市北區篤行路３４６巷１３號,0.0,,,,1130815,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790831,12.2,14,0,14,有,無,有,8000,656,,0.0,0,多人共同承租2；租金總額含水費；網路費；,RPVOMLKMQHJGFBB38CC,分租套房,無,1130820~1140909,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
北區,租賃房屋,臺中市北區篤行路３４６巷１３號,0.0,,,,1130817,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790831,16.26,14,0,14,有,無,有,9500,584,,0.0,0,多人共同承租2；租金總額含水費；網路費；,RPWOMLKMQHJGFBB48CC,分租套房,無,1130820~1140909,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
西屯區,租賃房屋+車位,臺中市西屯區河南路二段４１９號四樓之２,0.0,,,,1130815,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840310,179.73,4,2,2,有,有,有,27000,150,坡道平面,0.0,0,,RPPNMLKMQHJGFCB77CC,整棟(戶)出租,有,1130901~1150831,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,
西屯區,租賃房屋+車位,臺中市西屯區寶慶街５０巷６之２號十四樓之３,0.0,,,,1130819,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891104,162.11,3,2,2,有,有,有,22500,141,坡道平面,16.63,2000,續租案件；,RPPOMLKMQHJGFCB87CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區建功路１０７號７樓之３,0.0,,,,1130817,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870922,169.59,3,2,2,有,有,有,21000,124,,0.0,0,多人共同承租3；未租賃車位，建物登記含有車位面積；,RPROMLKMQHJGFCB08CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
豐原區,租賃房屋,臺中市豐原區向陽路４８號２樓之１５,0.0,,,,1130818,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860602,27.08,1,0,1,有,有,有,6800,251,,0.0,0,續租案件；,RPPNMLKMQHJGFDB87CC,獨立套房,有,1130915~1140914,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
